"Titre de tracé : 10358258"
"#","Date Heure, GMT-04:00","Temp., °C (LGR S/N: 10358258, SEN S/N: 10358258)","Pile défectueuse (LGR S/N: 10358258)","Coupleur attaché (LGR S/N: 10358258)","Hôte connecté (LGR S/N: 10358258)","Arrêté (LGR S/N: 10358258)","Fin de fichier (LGR S/N: 10358258)"
1,07/11/18 06:00:00 AM,10.259,,,,,
2,07/11/18 07:00:00 AM,13.654,,,,,
3,07/11/18 08:00:00 AM,12.013,,,,,
4,07/11/18 09:00:00 AM,8.879,,,,,
5,07/11/18 10:00:00 AM,12.207,,,,,
6,07/11/18 11:00:00 AM,11.722,,,,,
7,07/11/18 12:00:00 PM,12.980,,,,,
8,07/11/18 01:00:00 PM,13.365,,,,,
9,07/11/18 02:00:00 PM,14.421,,,,,
10,07/11/18 03:00:00 PM,14.421,,,,,
11,07/11/18 04:00:00 PM,13.846,,,,,
12,07/11/18 05:00:00 PM,13.269,,,,,
13,07/11/18 06:00:00 PM,12.497,,,,,
14,07/11/18 07:00:00 PM,11.819,,,,,
15,07/11/18 08:00:00 PM,11.041,,,,,
16,07/11/18 09:00:00 PM,10.357,,,,,
17,07/11/18 10:00:00 PM,9.768,,,,,
18,07/11/18 11:00:00 PM,9.373,,,,,
19,07/12/18 12:00:00 AM,9.077,,,,,
20,07/12/18 01:00:00 AM,8.382,,,,,
21,07/12/18 02:00:00 AM,7.481,,,,,
22,07/12/18 03:00:00 AM,6.775,,,,,
23,07/12/18 04:00:00 AM,6.268,,,,,
24,07/12/18 05:00:00 AM,6.064,,,,,
25,07/12/18 06:00:00 AM,6.166,,,,,
26,07/12/18 07:00:00 AM,6.471,,,,,
27,07/12/18 08:00:00 AM,6.877,,,,,
28,07/12/18 09:00:00 AM,7.481,,,,,
29,07/12/18 10:00:00 AM,7.882,,,,,
30,07/12/18 11:00:00 AM,8.182,,,,,
31,07/12/18 12:00:00 PM,8.779,,,,,
32,07/12/18 01:00:00 PM,8.680,,,,,
33,07/12/18 02:00:00 PM,8.680,,,,,
34,07/12/18 03:00:00 PM,9.176,,,,,
35,07/12/18 04:00:00 PM,9.768,,,,,
36,07/12/18 05:00:00 PM,10.357,,,,,
37,07/12/18 06:00:00 PM,10.455,,,,,
38,07/12/18 07:00:00 PM,10.357,,,,,
39,07/12/18 08:00:00 PM,10.063,,,,,
40,07/12/18 09:00:00 PM,9.275,,,,,
41,07/12/18 10:00:00 PM,7.481,,,,,
42,07/12/18 11:00:00 PM,6.268,,,,,
43,07/13/18 12:00:00 AM,5.450,,,,,
44,07/13/18 01:00:00 AM,5.141,,,,,
45,07/13/18 02:00:00 AM,4.934,,,,,
46,07/13/18 03:00:00 AM,4.415,,,,,
47,07/13/18 04:00:00 AM,4.102,,,,,
48,07/13/18 05:00:00 AM,3.788,,,,,
49,07/13/18 06:00:00 AM,3.472,,,,,
50,07/13/18 07:00:00 AM,3.261,,,,,
51,07/13/18 08:00:00 AM,3.155,,,,,
52,07/13/18 09:00:00 AM,3.261,,,,,
53,07/13/18 10:00:00 AM,3.367,,,,,
54,07/13/18 11:00:00 AM,3.788,,,,,
55,07/13/18 12:00:00 PM,4.934,,,,,
56,07/13/18 01:00:00 PM,7.179,,,,,
57,07/13/18 02:00:00 PM,7.381,,,,,
58,07/13/18 03:00:00 PM,14.230,,,,,
59,07/13/18 04:00:00 PM,16.903,,,,,
60,07/13/18 05:00:00 PM,21.091,,,,,
61,07/13/18 06:00:00 PM,24.835,,,,,
62,07/13/18 07:00:00 PM,16.808,,,,,
63,07/13/18 08:00:00 PM,8.680,,,,,
64,07/13/18 09:00:00 PM,9.275,,,,,
65,07/13/18 10:00:00 PM,8.680,,,,,
66,07/13/18 11:00:00 PM,7.983,,,,,
67,07/14/18 12:00:00 AM,7.381,,,,,
68,07/14/18 01:00:00 AM,6.573,,,,,
69,07/14/18 02:00:00 AM,5.655,,,,,
70,07/14/18 03:00:00 AM,4.727,,,,,
71,07/14/18 04:00:00 AM,4.207,,,,,
72,07/14/18 05:00:00 AM,3.998,,,,,
73,07/14/18 06:00:00 AM,3.998,,,,,
74,07/14/18 07:00:00 AM,3.893,,,,,
75,07/14/18 08:00:00 AM,3.893,,,,,
76,07/14/18 09:00:00 AM,4.519,,,,,
77,07/14/18 10:00:00 AM,6.268,,,,,
78,07/14/18 11:00:00 AM,7.079,,,,,
79,07/14/18 12:00:00 PM,8.481,,,,,
80,07/14/18 01:00:00 PM,21.855,,,,,
81,07/14/18 02:00:00 PM,27.862,,,,,
82,07/14/18 03:00:00 PM,14.900,,,,,
83,07/14/18 04:00:00 PM,11.625,,,,,
84,07/14/18 05:00:00 PM,10.748,,,,,
85,07/14/18 06:00:00 PM,10.259,,,,,
86,07/14/18 07:00:00 PM,7.179,,,,,
87,07/14/18 08:00:00 PM,6.978,,,,,
